 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
21,9971303,9,15,105,188,24,0,11.66666667,9.433981132,34,0,12.53333333,14.54975045,29.3843242,2.406907101,433534.913,1128357.336,3441804,3,6859552,857444.0,1586181.369,3485220,48,9971161,712225.7857,1393156.963,3441804,3,0,0,0,0,296,488,0.902590163,1.504316938,0,34,11.72,12.62114628,159.2933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9122823,9,15,106,188,26,0,11.77777778,9.614803401,34,0,12.53333333,14.54975045,32.22686662,2.630764622,396644.4783,1036075.672,3404676,0,5676512,709564.0,1313518.681,2966425,2,9122771,651626.5,1279723.523,3404676,0,0,0,0,0,296,488,0.986536733,1.644227889,0,34,11.76,12.66649123,160.44,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9345282,9,15,110,188,29,0,12.22222222,10.28078034,34,0,12.53333333,14.54975045,31.88774828,2.568140801,406316.6087,1044055.175,3222040,4,6081949,760243.625,1377617.957,3124394,229,9345168,667512.0,1287232.681,3222040,4,0,0,0,0,296,488,0.9630528,1.605088001,0,34,11.92,12.84172886,164.91,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8712787,9,15,114,188,26,0,12.66666667,10.47616342,34,0,12.53333333,14.54975045,34.66169895,2.754572102,378816.8261,973175.9991,3127163,2,5539778,692472.25,1253196.445,2761149,218,8712664,622333.1429,1199814.832,3127163,2,0,0,0,0,296,488,1.032964538,1.721607564,0,34,12.08,12.9,166.41,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,296,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9573194,9,15,102,188,23,0,11.33333333,9.013878189,34,0,12.53333333,14.54975045,30.29292,2.507000276,416225.8261,1086522.073,3531235,3,6782905,847863.125,1571658.216,3578324,3,9573097,683792.6429,1341939.296,3531235,3,0,0,0,0,296,488,0.940125103,1.566875172,0,34,11.6,12.51998403,156.75,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8978405,9,15,109,188,23,0,12.11111111,9.778093429,34,0,12.53333333,14.54975045,33.07937212,2.673080575,390365.4348,987949.6304,3316183,3,5620148,702518.5,1224133.356,2959923,4,8978350,641310.7143,1215935.975,3316183,3,0,0,0,0,296,488,1.002405216,1.670675359,0,34,11.88,12.70931417,161.5266667,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9376612,9,15,97,188,19,0,10.77777778,8.303279138,34,0,12.53333333,14.54975045,30.39477372,2.559559892,407678.7826,1046445.029,3323700,3,6445143,805642.875,1459041.925,3367168,261,9376504,669750.2857,1290023.21,3323700,3,0,0,0,0,296,488,0.95983496,1.599724933,0,34,11.4,12.36257794,152.8333333,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8699036,9,15,104,188,25,0,11.55555556,9.355628134,34,0,12.53333333,14.54975045,33.56693776,2.758926391,378218.9565,981322.3994,2996026,3,5829050,728631.25,1349093.612,3038389,261,8698884,621348.8571,1211200.915,2996026,3,0,0,0,0,296,488,1.034597397,1.724328995,0,34,11.68,12.60198397,158.81,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8294124,9,15,103,188,23,0,11.44444444,9.098229376,34,0,12.53333333,14.54975045,35.08507951,2.893614805,360614.087,936812.1711,2948085,3,5559634,694954.25,1289988.951,2990246,3,8294036,592431.1429,1156422.575,2948085,3,0,0,0,0,296,488,1.085105552,1.808509253,0,34,11.64,12.53953747,157.24,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
